wrist_x;wrist_y;thumb_cmc_x;thumb_cmc_y;thumb_mcp_x;thumb_mcp_y;thumb_ip_x;thumb_ip_y;thumb_tip_x;thumb_tip_y;index_finger_mcp_x;index_finger_mcp_y;index_finger_pip_x;index_finger_pip_y;index_finger_dip_x;index_finger_dip_y;index_finger_tip_x;index_finger_tip_y;middle_finger_mcp_x;middle_finger_mcp_y;middle_finger_pip_x;middle_finger_pip_y;middle_finger_dip_x;middle_finger_dip_y;middle_finger_tip_x;middle_finger_tip_y;ring_finger_mcp_x;ring_finger_mcp_y;ring_finger_pip_x;ring_finger_pip_y;ring_finger_dip_x;ring_finger_dip_y;ring_finger_tip_x;ring_finger_tip_y;pinky_mcp_x;pinky_mcp_y;pinky_pip_x;pinky_pip_y;pinky_dip_x;pinky_dip_y;pinky_tip_x;pinky_tip_y
0.5559056997299194;0.43001019954681396;0.5214449763298035;0.4281938374042511;0.4912598431110382;0.4150015413761139;0.4695988893508911;0.4064001441001892;0.45026788115501404;0.40312936902046204;0.47820135951042175;0.39983686804771423;0.4425298869609833;0.3993106186389923;0.4177742898464203;0.40222299098968506;0.3976680040359497;0.40725308656692505;0.4885735511779785;0.39974403381347656;0.45301711559295654;0.39488932490348816;0.42707961797714233;0.3990055024623871;0.4070042371749878;0.4080335199832916;0.506112813949585;0.4032919108867645;0.4809751510620117;0.39657512307167053;0.4630328118801117;0.39593738317489624;0.44816291332244873;0.3998202383518219;0.5290156006813049;0.4113190770149231;0.5201826095581055;0.4055776298046112;0.5121312737464905;0.4034821689128876;0.5043519139289856;0.40446072816848755
0.6358544826507568;0.3882448971271515;0.6066622734069824;0.38318443298339844;0.5759669542312622;0.36791813373565674;0.5535642504692078;0.3585076332092285;0.535503089427948;0.359575092792511;0.5578262805938721;0.3577018976211548;0.5232945084571838;0.35883498191833496;0.49614211916923523;0.3645320236682892;0.4744856655597687;0.37256309390068054;0.5656353235244751;0.3631407618522644;0.5318289995193481;0.3581465482711792;0.5054941773414612;0.3630819618701935;0.4845912456512451;0.3712998032569885;0.5802167057991028;0.37003281712532043;0.5539616942405701;0.361644983291626;0.5341166853904724;0.36141932010650635;0.518430233001709;0.3641076385974884;0.6006040573120117;0.3794630169868469;0.5888082981109619;0.3713878095149994;0.5804898738861084;0.3656451404094696;0.5737660527229309;0.36153289675712585
0.5784662961959839;0.3346673846244812;0.549399733543396;0.33587557077407837;0.5186680555343628;0.31865930557250977;0.4985378384590149;0.30226999521255493;0.4828052222728729;0.2950935363769531;0.49085840582847595;0.30298635363578796;0.4561980068683624;0.3003457188606262;0.4320690333843231;0.30265259742736816;0.4127544164657593;0.30702465772628784;0.4985414445400238;0.29886120557785034;0.4605269730091095;0.2899867296218872;0.4349435269832611;0.2927527129650116;0.41538697481155396;0.30183935165405273;0.514735996723175;0.29877549409866333;0.48295480012893677;0.283899188041687;0.460523396730423;0.28601568937301636;0.4427436888217926;0.2951924502849579;0.5385532379150391;0.3029366433620453;0.5222755670547485;0.2870972454547882;0.508747398853302;0.2862764298915863;0.49763137102127075;0.2925981283187866
0.5465128421783447;0.33691197633743286;0.5256521105766296;0.33138105273246765;0.497217059135437;0.31543993949890137;0.4739626348018646;0.30280277132987976;0.4536580741405487;0.30299362540245056;0.4524487257003784;0.31017419695854187;0.4139344096183777;0.30975568294525146;0.3877750039100647;0.31415265798568726;0.36684420704841614;0.3200379014015198;0.4516521096229553;0.31319716572761536;0.4132014811038971;0.31180837750434875;0.3865634500980377;0.3160417079925537;0.36536744236946106;0.3225163519382477;0.45963791012763977;0.31775906682014465;0.4251684844493866;0.3108923137187958;0.40287908911705017;0.31193068623542786;0.38403230905532837;0.31617745757102966;0.4743686616420746;0.323396235704422;0.4584912359714508;0.3114200830459595;0.44716742634773254;0.308022677898407;0.43703484535217285;0.3078049123287201
0.4926873445510864;0.2889837920665741;0.4572215974330902;0.2986833453178406;0.4240920841693878;0.28100717067718506;0.4041309356689453;0.2589558959007263;0.38531559705734253;0.24806079268455505;0.3877071738243103;0.25971168279647827;0.3476879596710205;0.25157999992370605;0.31892889738082886;0.25172263383865356;0.29618823528289795;0.25342708826065063;0.3934418559074402;0.2510812282562256;0.3502996861934662;0.24458861351013184;0.3198137879371643;0.2466205358505249;0.29472118616104126;0.2520197927951813;0.40859460830688477;0.2466270625591278;0.36874449253082275;0.23571087419986725;0.34200289845466614;0.23556967079639435;0.3186565041542053;0.24093426764011383;0.4317845106124878;0.2459094524383545;0.4141213297843933;0.23005203902721405;0.397773802280426;0.22885961830615997;0.38210242986679077;0.23439791798591614
0.4445899724960327;0.27034175395965576;0.4210933446884155;0.25083646178245544;0.38917019963264465;0.22400428354740143;0.3626231253147125;0.20714561641216278;0.33449113368988037;0.2104523926973343;0.32810935378074646;0.22794094681739807;0.27980995178222656;0.22691205143928528;0.24818912148475647;0.22909124195575714;0.221002459526062;0.23197796940803528;0.32805413007736206;0.23338261246681213;0.2792646288871765;0.22967222332954407;0.24598494172096252;0.23105880618095398;0.21788311004638672;0.233967125415802;0.3384058177471161;0.23925729095935822;0.29693126678466797;0.2252989262342453;0.26850366592407227;0.22291314601898193;0.24341794848442078;0.22304782271385193;0.35546356439590454;0.2435723841190338;0.33850324153900146;0.2249303162097931;0.3251633942127228;0.21857117116451263;0.3110807538032532;0.21482013165950775
0.4699876606464386;0.3344089388847351;0.4527245759963989;0.2987728714942932;0.42215391993522644;0.2685810625553131;0.39177635312080383;0.2586647868156433;0.3651953637599945;0.26946383714675903;0.35438185930252075;0.2778771221637726;0.30455905199050903;0.2752665579319;0.2701966464519501;0.28161975741386414;0.24100464582443237;0.29062312841415405;0.3482596278190613;0.2971786856651306;0.2973185181617737;0.29273122549057007;0.26200148463249207;0.29450151324272156;0.23157238960266113;0.29941415786743164;0.34953778982162476;0.315786749124527;0.30328312516212463;0.309436559677124;0.27219200134277344;0.3071836531162262;0.24600131809711456;0.3073761761188507;0.3547050952911377;0.3325905203819275;0.31968456506729126;0.3235222399234772;0.2963142991065979;0.31947246193885803;0.2756122350692749;0.3156966269016266
0.5505197644233704;0.5032641291618347;0.5297983288764954;0.515690803527832;0.4961390495300293;0.5041369199752808;0.4652026891708374;0.4944290220737457;0.4399331212043762;0.5071340203285217;0.43691596388816833;0.49538737535476685;0.38751280307769775;0.5063431262969971;0.35187703371047974;0.5198017954826355;0.3216007947921753;0.5322844386100769;0.43486595153808594;0.4954533576965332;0.38502562046051025;0.5090285539627075;0.3489138185977936;0.522236168384552;0.31755736470222473;0.5357978343963623;0.439031183719635;0.49827510118484497;0.3909839987754822;0.5111040472984314;0.3582257032394409;0.5223730206489563;0.32969042658805847;0.5315293073654175;0.4466201364994049;0.5047268271446228;0.4094220697879791;0.5147008299827576;0.3834994435310364;0.5212815403938293;0.3599069118499756;0.5253982543945312
0.5894092321395874;0.539735734462738;0.5508272647857666;0.5522446036338806;0.5145643949508667;0.5385540127754211;0.4886850118637085;0.5288218259811401;0.4577355682849884;0.5365835428237915;0.45995384454727173;0.5258581042289734;0.4098765254020691;0.5351976752281189;0.37076079845428467;0.5430543422698975;0.3361973464488983;0.5489535927772522;0.46938738226890564;0.522229790687561;0.4114133417606354;0.5312873721122742;0.3696250915527344;0.5397452116012573;0.3292762041091919;0.5476231575012207;0.48669418692588806;0.5213935375213623;0.4311907887458801;0.5287895202636719;0.39272424578666687;0.5361971855163574;0.36055678129196167;0.5405305624008179;0.5079816579818726;0.5240537524223328;0.47161152958869934;0.5293614268302917;0.44117939472198486;0.5336967706680298;0.41476622223854065;0.5348049998283386
0.597773551940918;0.5776402354240417;0.5598508715629578;0.6015352606773376;0.5195825099945068;0.5968475341796875;0.48985105752944946;0.5873022675514221;0.4632008373737335;0.5941712856292725;0.4707995057106018;0.5813186168670654;0.4196677803993225;0.5959002375602722;0.3829270899295807;0.6078903079032898;0.35047638416290283;0.6172977685928345;0.48196524381637573;0.5775318741798401;0.42690759897232056;0.5905077457427979;0.38776493072509766;0.6035273671150208;0.3519689440727234;0.6157833337783813;0.5040974617004395;0.577139139175415;0.454926997423172;0.5873988270759583;0.4179080128669739;0.5949551463127136;0.3841642141342163;0.6001282334327698;0.5348016023635864;0.5793626308441162;0.5109130144119263;0.5805468559265137;0.4949568212032318;0.5749956369400024;0.48059844970703125;0.5684009790420532
0.5599372386932373;0.5520225167274475;0.5743881464004517;0.5195351243019104;0.5641918182373047;0.49761685729026794;0.5371720194816589;0.4967966675758362;0.5009492635726929;0.5018003582954407;0.47494688630104065;0.5033333897590637;0.4190954267978668;0.5111880898475647;0.3774470388889313;0.5285712480545044;0.340588241815567;0.5470601916313171;0.4554351270198822;0.5290403962135315;0.39470502734184265;0.5344264507293701;0.3468766510486603;0.5488711595535278;0.3037567734718323;0.5630058646202087;0.445902943611145;0.5501095652580261;0.3903093636035919;0.5507452487945557;0.3458925485610962;0.5622338056564331;0.30886077880859375;0.57264244556427;0.44256165623664856;0.56928950548172;0.3991168141365051;0.5625817775726318;0.36436551809310913;0.5657798051834106;0.3371138870716095;0.5720705389976501
0.5293424129486084;0.5453605055809021;0.5276572108268738;0.5475004315376282;0.50035560131073;0.5401735305786133;0.4660912752151489;0.5326834917068481;0.4241577088832855;0.5393289923667908;0.41713157296180725;0.5361350774765015;0.3575303852558136;0.5447605848312378;0.3125048875808716;0.557388424873352;0.2725820541381836;0.5705856680870056;0.4049351215362549;0.5450541973114014;0.3425891101360321;0.5568880438804626;0.29262280464172363;0.5690305233001709;0.24965406954288483;0.5793837904930115;0.4002988040447235;0.5542855858802795;0.3434099555015564;0.5620859861373901;0.3017956018447876;0.5706766247749329;0.26457858085632324;0.5770466923713684;0.3988759517669678;0.5633928775787354;0.35527274012565613;0.5649783611297607;0.3226577341556549;0.5673761963844299;0.29282206296920776;0.5708485245704651
0.5740209817886353;0.5696299076080322;0.5926631689071655;0.5835630297660828;0.5844410061836243;0.5917292833328247;0.5552984476089478;0.5853118300437927;0.51920485496521;0.5861722230911255;0.48787158727645874;0.5973601937294006;0.42836153507232666;0.6133030652999878;0.3880714178085327;0.6307061910629272;0.35260117053985596;0.6472428441047668;0.46814489364624023;0.5928115248680115;0.4060840308666229;0.6127130389213562;0.35911548137664795;0.634127676486969;0.31879884004592896;0.6548243165016174;0.4589150846004486;0.589665412902832;0.40190938115119934;0.6085801124572754;0.36153534054756165;0.6293243765830994;0.3275485932826996;0.6490219831466675;0.45581355690956116;0.5895404815673828;0.4103050231933594;0.6004554033279419;0.37981921434402466;0.6126397848129272;0.3567306399345398;0.6262890100479126
0.5379273295402527;0.577417254447937;0.5087518095970154;0.5868356227874756;0.47079944610595703;0.5802797675132751;0.4411610960960388;0.5687686204910278;0.4088010787963867;0.576414167881012;0.40174928307533264;0.5922133922576904;0.34781819581985474;0.607760488986969;0.3056998550891876;0.619714617729187;0.268665611743927;0.6297566294670105;0.4077185094356537;0.5875091552734375;0.35065484046936035;0.6022571921348572;0.3055678606033325;0.6153720617294312;0.2641639709472656;0.6278983354568481;0.42576584219932556;0.5820220708847046;0.3749096393585205;0.5874057412147522;0.33845144510269165;0.5962830781936646;0.3048372268676758;0.6050392985343933;0.45185771584510803;0.575695276260376;0.4287315309047699;0.5757336616516113;0.40933656692504883;0.5800685882568359;0.38934406638145447;0.5838170647621155
0.5202093124389648;0.5482295155525208;0.4892764389514923;0.5585825443267822;0.4480586647987366;0.5520759224891663;0.4134465456008911;0.5432672500610352;0.3832610547542572;0.5524927973747253;0.3946731984615326;0.5748764276504517;0.3440176546573639;0.5896095037460327;0.30892348289489746;0.6009809970855713;0.280244916677475;0.6093804836273193;0.39678189158439636;0.5650365948677063;0.3452591896057129;0.5796203017234802;0.30841755867004395;0.5909197330474854;0.2781418561935425;0.5999970436096191;0.4108801782131195;0.5531049370765686;0.3634955883026123;0.5589859485626221;0.33153364062309265;0.5681267380714417;0.3041269779205322;0.5771048665046692;0.4323433041572571;0.5395263433456421;0.4094201922416687;0.5357722043991089;0.389302521944046;0.5413326621055603;0.3696880340576172;0.5482835173606873
0.5101425051689148;0.5128942131996155;0.47689762711524963;0.5274958610534668;0.43830132484436035;0.5271026492118835;0.4104619026184082;0.5230343341827393;0.38711172342300415;0.524596631526947;0.40194737911224365;0.5336476564407349;0.35833942890167236;0.5452525615692139;0.3255510628223419;0.5544065833091736;0.3007805347442627;0.5613144040107727;0.4073900580406189;0.5208367705345154;0.3569086194038391;0.5325501561164856;0.32096368074417114;0.5434195399284363;0.2934216558933258;0.554415762424469;0.42153313755989075;0.5050922632217407;0.37237465381622314;0.5113140344619751;0.3390844762325287;0.5230584144592285;0.3142140507698059;0.5346328616142273;0.4407254457473755;0.4873737394809723;0.41102591156959534;0.48687559366226196;0.38785234093666077;0.49590930342674255;0.36908262968063354;0.5058737993240356
0.48455607891082764;0.3945908844470978;0.4594194293022156;0.4031238555908203;0.41709211468696594;0.3980538845062256;0.38306286931037903;0.3993648290634155;0.35299500823020935;0.4126613736152649;0.37507364153862;0.3840790092945099;0.3240354359149933;0.3927599787712097;0.285605251789093;0.4015064835548401;0.2526679039001465;0.40905171632766724;0.3776121437549591;0.3904440104961395;0.3254096210002899;0.40028923749923706;0.28571823239326477;0.40911275148391724;0.2507750988006592;0.4161527156829834;0.3846147358417511;0.4014338254928589;0.33402490615844727;0.4070306122303009;0.2987551689147949;0.41321733593940735;0.26758408546447754;0.4164603054523468;0.39405912160873413;0.4159325957298279;0.3576393127441406;0.41628962755203247;0.32969486713409424;0.4154575765132904;0.3038489818572998;0.4141554534435272
0.4659081697463989;0.33276474475860596;0.4276283085346222;0.3410489559173584;0.38164740800857544;0.32566556334495544;0.3496231734752655;0.3073522448539734;0.3217334449291229;0.3017480969429016;0.35060304403305054;0.3227146863937378;0.299908846616745;0.32067179679870605;0.2606812119483948;0.32138484716415405;0.22839854657649994;0.3207501173019409;0.35499054193496704;0.31365612149238586;0.30046939849853516;0.3116509020328522;0.2573413848876953;0.3116709887981415;0.22044308483600616;0.31171730160713196;0.36966991424560547;0.30301690101623535;0.31595417857170105;0.3004201650619507;0.27691346406936646;0.30058324337005615;0.24389243125915527;0.3022647202014923;0.3919537663459778;0.29021206498146057;0.3617109954357147;0.2849154770374298;0.3361697494983673;0.28540217876434326;0.3128963112831116;0.2879084050655365
0.4954416751861572;0.35727471113204956;0.4567154347896576;0.3680179715156555;0.4171408414840698;0.35667863488197327;0.38914746046066284;0.344415545463562;0.3666718006134033;0.34159672260284424;0.38448968529701233;0.34929126501083374;0.3375353217124939;0.34942427277565;0.3044172525405884;0.35138392448425293;0.2766439914703369;0.35140547156333923;0.3893531858921051;0.3427811563014984;0.34016016125679016;0.34592559933662415;0.30314263701438904;0.34949445724487305;0.27211451530456543;0.35199660062789917;0.4030333161354065;0.336853563785553;0.35749784111976624;0.3394390642642975;0.322703093290329;0.3425907492637634;0.29361170530319214;0.3459371030330658;0.42341917753219604;0.3319913446903229;0.39882391691207886;0.3282857835292816;0.37927937507629395;0.327964186668396;0.36185914278030396;0.3290552794933319
0.5645362138748169;0.5611177086830139;0.5192714929580688;0.593436598777771;0.4820602536201477;0.5911685228347778;0.45756831765174866;0.5861250162124634;0.4325525164604187;0.5947154760360718;0.453623503446579;0.5790632963180542;0.40884700417518616;0.5895061492919922;0.37304264307022095;0.5997697114944458;0.34007081389427185;0.606534481048584;0.4728519320487976;0.5752161145210266;0.4233793616294861;0.5822997689247131;0.3856313228607178;0.5935728549957275;0.34930071234703064;0.6041601896286011;0.5030772089958191;0.5713819861412048;0.4652590751647949;0.5778868198394775;0.4352973401546478;0.5838263630867004;0.40647250413894653;0.5890682339668274;0.5384228229522705;0.5732041597366333;0.5228632092475891;0.574589192867279;0.509337306022644;0.571426510810852;0.49203118681907654;0.5708446502685547
0.5795398354530334;0.6294274926185608;0.5409027338027954;0.6644721031188965;0.5033826231956482;0.6673296689987183;0.4780268669128418;0.6614326238632202;0.455229252576828;0.667759358882904;0.4732869863510132;0.649421215057373;0.42878395318984985;0.6490595936775208;0.39435335993766785;0.6509391665458679;0.3635534346103668;0.6503874063491821;0.48919805884361267;0.6420975923538208;0.4433489143848419;0.6441569924354553;0.4086230993270874;0.6497885584831238;0.3758946657180786;0.6540318727493286;0.5147298574447632;0.6366794109344482;0.4852190315723419;0.644297182559967;0.4629519581794739;0.6501430869102478;0.4404713213443756;0.6531732082366943;0.5462175011634827;0.6355744004249573;0.5350419878959656;0.6447265148162842;0.5256395936012268;0.6452564001083374;0.5138854384422302;0.6449607610702515
0.5704717040061951;0.6008338928222656;0.5287574529647827;0.6190056800842285;0.4951249063014984;0.6217390298843384;0.4714242219924927;0.619421660900116;0.44644680619239807;0.6281833648681641;0.4770115613937378;0.6103448271751404;0.4333789646625519;0.6121695637702942;0.3991242051124573;0.6172721982002258;0.3694208264350891;0.6202520728111267;0.4972017705440521;0.6104655861854553;0.4620906412601471;0.603295624256134;0.43371665477752686;0.6088581085205078;0.4063159227371216;0.6158472895622253;0.5253044962882996;0.6079595685005188;0.5000413656234741;0.6022521257400513;0.4809269309043884;0.6054255366325378;0.46534138917922974;0.6093119978904724;0.5570071935653687;0.6059577465057373;0.5438254475593567;0.6006032228469849;0.5333743095397949;0.5961450338363647;0.5207732319831848;0.5954995155334473
0.5234635472297668;0.5087533593177795;0.48974522948265076;0.5426365733146667;0.4491284489631653;0.5374836921691895;0.41942131519317627;0.5270811319351196;0.39520764350891113;0.5298658013343811;0.40774038434028625;0.5206558108329773;0.3597780466079712;0.5259303450584412;0.3245726227760315;0.5325518250465393;0.29477518796920776;0.5362604856491089;0.41253581643104553;0.5095689296722412;0.362493634223938;0.5199179649353027;0.32523322105407715;0.5291427969932556;0.2921188175678253;0.5351731777191162;0.4277571737766266;0.5028226375579834;0.3784721791744232;0.515324056148529;0.3452281951904297;0.5248662233352661;0.3158365786075592;0.5314079523086548;0.450738787651062;0.5012065768241882;0.4260976314544678;0.510815441608429;0.4058268070220947;0.5194717049598694;0.38666751980781555;0.5264447927474976
0.4722140431404114;0.3468691408634186;0.4337891638278961;0.3551545739173889;0.3975599408149719;0.342699259519577;0.36964040994644165;0.3350728452205658;0.3423939347267151;0.33474212884902954;0.3555641174316406;0.33446022868156433;0.3058812618255615;0.3336500823497772;0.26513737440109253;0.3330470323562622;0.23235271871089935;0.3299217224121094;0.3631657063961029;0.3256882131099701;0.30878153443336487;0.3259715139865875;0.2641799747943878;0.32554101943969727;0.2271890938282013;0.32355183362960815;0.38130566477775574;0.32103678584098816;0.3290778696537018;0.3194778263568878;0.2914823889732361;0.3210599720478058;0.25958898663520813;0.3205571174621582;0.4043295979499817;0.31974461674690247;0.3788855969905853;0.32186615467071533;0.35415488481521606;0.3272456228733063;0.3316122889518738;0.3310171961784363
0.49987566471099854;0.30887913703918457;0.4642617106437683;0.32201021909713745;0.4248451292514801;0.30662256479263306;0.3958175778388977;0.2960623502731323;0.3705413043498993;0.2966088056564331;0.38166573643684387;0.2845592200756073;0.33095884323120117;0.2813795804977417;0.2918015420436859;0.27997612953186035;0.2589149475097656;0.2765282690525055;0.3886607587337494;0.27838054299354553;0.3340680003166199;0.27905237674713135;0.2909824848175049;0.2791319787502289;0.25359147787094116;0.2776799201965332;0.4051312804222107;0.2770736813545227;0.3503784239292145;0.2777012288570404;0.3116416037082672;0.2777749300003052;0.2786131799221039;0.2759663462638855;0.4273837208747864;0.2814793884754181;0.39572837948799133;0.2814403176307678;0.36923664808273315;0.28190627694129944;0.3453560173511505;0.2816832661628723
