wrist_x;wrist_y;thumb_cmc_x;thumb_cmc_y;thumb_mcp_x;thumb_mcp_y;thumb_ip_x;thumb_ip_y;thumb_tip_x;thumb_tip_y;index_finger_mcp_x;index_finger_mcp_y;index_finger_pip_x;index_finger_pip_y;index_finger_dip_x;index_finger_dip_y;index_finger_tip_x;index_finger_tip_y;middle_finger_mcp_x;middle_finger_mcp_y;middle_finger_pip_x;middle_finger_pip_y;middle_finger_dip_x;middle_finger_dip_y;middle_finger_tip_x;middle_finger_tip_y;ring_finger_mcp_x;ring_finger_mcp_y;ring_finger_pip_x;ring_finger_pip_y;ring_finger_dip_x;ring_finger_dip_y;ring_finger_tip_x;ring_finger_tip_y;pinky_mcp_x;pinky_mcp_y;pinky_pip_x;pinky_pip_y;pinky_dip_x;pinky_dip_y;pinky_tip_x;pinky_tip_y;category
0.6423957943916321;0.6389782428741455;0.6847652792930603;0.6031075119972229;0.7280211448669434;0.5511740446090698;0.7256138324737549;0.4990902543067932;0.690822958946228;0.5025317072868347;0.6856450438499451;0.4822702407836914;0.696770429611206;0.45631763339042664;0.6967337727546692;0.5098297595977783;0.6907626390457153;0.5211495757102966;0.652484118938446;0.4852237105369568;0.662327766418457;0.46565645933151245;0.6685799360275269;0.5259242653846741;0.6624405384063721;0.5286470055580139;0.6230104565620422;0.49695685505867004;0.6302376389503479;0.47657889127731323;0.6397945880889893;0.5297704339027405;0.6337095499038696;0.5355831980705261;0.5911659002304077;0.5129531621932983;0.6006177067756653;0.493743896484375;0.6117103099822998;0.5286043882369995;0.6077820062637329;0.5382593274116516;0
0.6869139671325684;0.6050072312355042;0.7301151752471924;0.5770289897918701;0.7766838073730469;0.5207785367965698;0.7775290608406067;0.4679945707321167;0.7426968812942505;0.47004684805870056;0.7325552701950073;0.4494948089122772;0.7496862411499023;0.4283798336982727;0.7469370365142822;0.48256993293762207;0.7366434931755066;0.4902694821357727;0.6984188556671143;0.4482497274875641;0.7161054611206055;0.43018174171447754;0.7186318039894104;0.4945918321609497;0.7075664401054382;0.49466291069984436;0.6664650440216064;0.45634087920188904;0.6821414828300476;0.438719779253006;0.6894568204879761;0.4980228841304779;0.6785359978675842;0.5016475319862366;0.6321687698364258;0.4692149758338928;0.6513086557388306;0.45288538932800293;0.6607897281646729;0.4929162263870239;0.6529558300971985;0.5018661022186279;0
0.6525396108627319;0.6158756613731384;0.6966468691825867;0.5815824270248413;0.7427126169204712;0.5258870124816895;0.7411785125732422;0.4741491377353668;0.7051265835762024;0.47602587938308716;0.697928786277771;0.45813921093940735;0.7119098901748657;0.4386826455593109;0.7102087140083313;0.49199798703193665;0.7030829787254333;0.5029900670051575;0.6637584567070007;0.4596955478191376;0.6784501075744629;0.442110538482666;0.6821524500846863;0.503338098526001;0.6749303936958313;0.5069848299026489;0.632817268371582;0.4707358479499817;0.6463983654975891;0.4530763030052185;0.6539813280105591;0.5092971920967102;0.6474294066429138;0.5151605606079102;0.6004872918128967;0.486592561006546;0.6180307269096375;0.46919718384742737;0.6265711784362793;0.5067795515060425;0.6199105978012085;0.5165238976478577;0
0.6236739754676819;0.619902491569519;0.666041374206543;0.5911828279495239;0.7106607556343079;0.5343900918960571;0.7075092196464539;0.48109138011932373;0.6725699305534363;0.48376986384391785;0.6705169081687927;0.47119709849357605;0.677340567111969;0.44389188289642334;0.6779411435127258;0.49860045313835144;0.6752731204032898;0.5074981451034546;0.6386985182762146;0.4726521074771881;0.6436713337898254;0.4523833096027374;0.6504402756690979;0.512612521648407;0.6470946669578552;0.5135599374771118;0.6091248989105225;0.4823523759841919;0.6108647584915161;0.4635452628135681;0.6208034753799438;0.5177057385444641;0.6186313629150391;0.5212734937667847;0.5774853229522705;0.49576497077941895;0.5826055407524109;0.4809781610965729;0.5926973223686218;0.517672598361969;0.5916152000427246;0.5257922410964966;0
0.5789715647697449;0.6326451301574707;0.6185696721076965;0.5985442399978638;0.6579410433769226;0.5427669286727905;0.6462621688842773;0.4960542619228363;0.6114562749862671;0.49918678402900696;0.6149899363517761;0.4855290651321411;0.6211949586868286;0.4579985439777374;0.6215822696685791;0.5097346901893616;0.6210509538650513;0.5174006223678589;0.5853384733200073;0.4874439239501953;0.588071346282959;0.4691687226295471;0.5938488841056824;0.5248093008995056;0.5933079123497009;0.5223686099052429;0.5580623745918274;0.49657249450683594;0.5572853684425354;0.48165756464004517;0.5661191940307617;0.5326151847839355;0.5662087798118591;0.530666172504425;0.5288172364234924;0.5096709132194519;0.5318990349769592;0.49956509470939636;0.5411660671234131;0.5346904397010803;0.5412905216217041;0.5405571460723877;0
0.5302767753601074;0.6607649326324463;0.5647752285003662;0.6215169429779053;0.5981956124305725;0.5675248503684998;0.5812042355537415;0.5229214429855347;0.5482326149940491;0.5295248031616211;0.5602603554725647;0.517764151096344;0.5605753660202026;0.4894130825996399;0.5637804865837097;0.5354204773902893;0.5655279755592346;0.5428656339645386;0.5316869616508484;0.5242580771446228;0.5308536291122437;0.5026276707649231;0.5393211245536804;0.554017961025238;0.5399731993675232;0.5532825589179993;0.505666971206665;0.5352219343185425;0.5018420219421387;0.5189090371131897;0.5131638050079346;0.5640204548835754;0.5144712924957275;0.5628876090049744;0.4787162244319916;0.55129474401474;0.47882065176963806;0.539388120174408;0.49080562591552734;0.5673034191131592;0.4925597012042999;0.5726431012153625;0
0.4942803382873535;0.6811453700065613;0.5220876336097717;0.6385169625282288;0.5460859537124634;0.5888670682907104;0.5270764827728271;0.5532496571540833;0.4976728856563568;0.5584738850593567;0.5138089656829834;0.5462639927864075;0.5085626244544983;0.5195576548576355;0.5141092538833618;0.5620505213737488;0.5171034336090088;0.5694672465324402;0.48696383833885193;0.5572527647018433;0.4796674847602844;0.5362393856048584;0.49336105585098267;0.5842474699020386;0.4968530237674713;0.5852707624435425;0.4637547433376312;0.5708604454994202;0.45314258337020874;0.55464106798172;0.4690258800983429;0.5965633988380432;0.4744180142879486;0.5970711708068848;0.439906507730484;0.5890207886695862;0.4329160749912262;0.5759069323539734;0.44801002740859985;0.6006026268005371;0.4541482925415039;0.6070519089698792;0
0.5076107978820801;0.6851558685302734;0.541559636592865;0.6438840627670288;0.5702807903289795;0.5927972197532654;0.5514101982116699;0.554423987865448;0.5205697417259216;0.5544675588607788;0.5379980802536011;0.5441489815711975;0.5306879878044128;0.5179252028465271;0.5325916409492493;0.5599439144134521;0.5368771553039551;0.5697805285453796;0.5093210339546204;0.553329586982727;0.5005966424942017;0.5347227454185486;0.5103833079338074;0.582987904548645;0.5160657167434692;0.5823720097541809;0.4847849905490875;0.565761387348175;0.474186509847641;0.5525912642478943;0.48700764775276184;0.5945215821266174;0.49432075023651123;0.5910385251045227;0.4603244662284851;0.5815326571464539;0.45313653349876404;0.5711214542388916;0.4657820165157318;0.5993394255638123;0.4725340008735657;0.6041659116744995;0
0.5370011329650879;0.6770192384719849;0.5689617991447449;0.6369132995605469;0.598688006401062;0.5866522789001465;0.58261638879776;0.5463939309120178;0.5501342415809631;0.5546202659606934;0.5632833242416382;0.5423620939254761;0.5623068809509277;0.5135339498519897;0.5654476284980774;0.5565404891967773;0.5671722292900085;0.5666756629943848;0.5361931324005127;0.5485698580741882;0.5322784781455994;0.527516782283783;0.5424520969390869;0.5759853720664978;0.5444105863571167;0.5784321427345276;0.5116553902626038;0.5600878596305847;0.5038422346115112;0.542447030544281;0.5170942544937134;0.5846081376075745;0.5205591320991516;0.586912989616394;0.48527687788009644;0.5761829018592834;0.4819357693195343;0.5622459053993225;0.49478375911712646;0.5882048606872559;0.49869662523269653;0.5954698324203491;0
0.5536375641822815;0.6708948016166687;0.5871375203132629;0.6332888603210449;0.6184424161911011;0.5824394226074219;0.6044683456420898;0.5413070917129517;0.5730592012405396;0.5435416102409363;0.5878634452819824;0.5338016748428345;0.5824159383773804;0.5070816874504089;0.585646390914917;0.5510151386260986;0.5887695550918579;0.5631657242774963;0.5589586496353149;0.539774477481842;0.5514386296272278;0.5201297998428345;0.562279224395752;0.5710188150405884;0.5656290054321289;0.5731824040412903;0.5331557989120483;0.5523095726966858;0.5235174894332886;0.535767138004303;0.5371707081794739;0.5816269516944885;0.5423614978790283;0.5836230516433716;0.5058750510215759;0.5685775876045227;0.5007355809211731;0.556079626083374;0.5137407183647156;0.5857104659080505;0.5187733173370361;0.5917995572090149;0
0.5637766122817993;0.6703765392303467;0.5970086455345154;0.6369516253471375;0.6287975907325745;0.5832885503768921;0.6139063239097595;0.5416044592857361;0.5820083618164062;0.5466536283493042;0.5963960289955139;0.5358264446258545;0.5931680798530579;0.5065743923187256;0.5956457853317261;0.5500381588935852;0.5971640348434448;0.5617275238037109;0.5678301453590393;0.5420153737068176;0.5621706247329712;0.5207632780075073;0.5719661712646484;0.571962296962738;0.574018657207489;0.570821225643158;0.5417263507843018;0.554104208946228;0.5339756011962891;0.5356994867324829;0.5468407869338989;0.5817012190818787;0.5505666732788086;0.5795764327049255;0.51414555311203;0.5693697929382324;0.5107349753379822;0.5544753074645996;0.5228165984153748;0.585923969745636;0.525554358959198;0.5915592908859253;0
0.5704008340835571;0.6695241928100586;0.6057972311973572;0.6349855661392212;0.6384440660476685;0.5838150978088379;0.6237701177597046;0.5416155457496643;0.592110812664032;0.5426974296569824;0.6060794591903687;0.5316921472549438;0.6014009118080139;0.5040179491043091;0.6050686836242676;0.5488889217376709;0.6072321534156799;0.5582705140113831;0.5767147541046143;0.53824383020401;0.5714287161827087;0.5165129899978638;0.5821266174316406;0.5689359903335571;0.5830966234207153;0.569050133228302;0.5501661896705627;0.5498120784759521;0.5427305102348328;0.5299702882766724;0.5558056831359863;0.5771337747573853;0.5585370659828186;0.5765150189399719;0.5221419334411621;0.566037654876709;0.519038200378418;0.5504727363586426;0.5321797728538513;0.5811184048652649;0.535059928894043;0.586893618106842;0
0.5745692253112793;0.666154146194458;0.6100664734840393;0.6297333240509033;0.6442723274230957;0.5787869691848755;0.6303272843360901;0.5350441336631775;0.5977469086647034;0.5396197438240051;0.6107661128044128;0.5258337259292603;0.6083895564079285;0.49705418944358826;0.611894965171814;0.5437623858451843;0.613122820854187;0.5537799000740051;0.5808578729629517;0.5313953757286072;0.5779805779457092;0.5095691084861755;0.5882786512374878;0.5638567209243774;0.5883116722106934;0.5657046437263489;0.5537841320037842;0.5430326461791992;0.5482347011566162;0.5231382250785828;0.5613427758216858;0.5715970993041992;0.5625888705253601;0.5733683109283447;0.5250913500785828;0.5604045391082764;0.5240968465805054;0.5429079532623291;0.5372458696365356;0.5741307139396667;0.5387279987335205;0.5812860131263733;0
0.5802362561225891;0.6496185064315796;0.616036057472229;0.6138965487480164;0.6526004672050476;0.5610244274139404;0.6426379680633545;0.5155522227287292;0.6085079312324524;0.520483672618866;0.6179025173187256;0.5087804794311523;0.6188440322875977;0.47962722182273865;0.6206900477409363;0.5268503427505493;0.6197117567062378;0.5373286008834839;0.5874848961830139;0.5126352906227112;0.5870355367660522;0.4904729723930359;0.5954294800758362;0.5457350015640259;0.5932222604751587;0.5471163988113403;0.5596184730529785;0.5237071514129639;0.556182324886322;0.5025264024734497;0.5680994987487793;0.5523058772087097;0.5674605965614319;0.5549083948135376;0.5294665098190308;0.539621114730835;0.5302503705024719;0.5224618911743164;0.5430071353912354;0.5549939274787903;0.544150173664093;0.5625109672546387;0
0.5797328352928162;0.6419781446456909;0.6161102652549744;0.6050011515617371;0.6527612209320068;0.5542439222335815;0.642903208732605;0.5085872411727905;0.610417902469635;0.511491060256958;0.6194077730178833;0.499539852142334;0.6185876727104187;0.4705463945865631;0.6216017007827759;0.51732337474823;0.622012197971344;0.5275470614433289;0.588623583316803;0.5043190121650696;0.5872817039489746;0.4822484254837036;0.596714973449707;0.5375171303749084;0.595047116279602;0.5389657616615295;0.5606181621551514;0.515906035900116;0.556594729423523;0.4943007826805115;0.5691447257995605;0.5445464849472046;0.5690170526504517;0.5478017926216125;0.5301083922386169;0.5323978066444397;0.5301990509033203;0.5134890675544739;0.5434785485267639;0.5460838675498962;0.5447439551353455;0.554421067237854;0
0.5819901823997498;0.6355289220809937;0.6194411516189575;0.6039501428604126;0.657137393951416;0.5518316626548767;0.6463168263435364;0.5063819289207458;0.6128928661346436;0.5052042603492737;0.6234226226806641;0.4973561465740204;0.6236914396286011;0.468197762966156;0.6250890493392944;0.5142534375190735;0.6243835091590881;0.525360643863678;0.5925338864326477;0.5003769397735596;0.5918231010437012;0.47827181220054626;0.6000540852546692;0.5345696806907654;0.5981472730636597;0.5361644625663757;0.5638243556022644;0.510779619216919;0.5604284405708313;0.4900617003440857;0.5721620321273804;0.5416243672370911;0.5715459585189819;0.5436197519302368;0.5326517820358276;0.526026725769043;0.5341207981109619;0.5092118978500366;0.5463689565658569;0.5434824824333191;0.5465420484542847;0.5508204698562622;0
0.5812156796455383;0.6364052891731262;0.6186220645904541;0.6026471257209778;0.6553701162338257;0.55008465051651;0.6439418196678162;0.5052130818367004;0.6103218197822571;0.5047258734703064;0.6222953200340271;0.4953882098197937;0.6232979893684387;0.4680600166320801;0.6243957281112671;0.5148123502731323;0.6228792071342468;0.5261028409004211;0.591230034828186;0.49829116463661194;0.59068363904953;0.47790002822875977;0.5981615781784058;0.5339556336402893;0.5964208841323853;0.5341702699661255;0.5625237822532654;0.5089501738548279;0.5595394968986511;0.4903087913990021;0.5708145499229431;0.5413146018981934;0.5708795189857483;0.5413536429405212;0.5317074060440063;0.5245518684387207;0.5328445434570312;0.5092343091964722;0.5449951887130737;0.5433785319328308;0.5454846024513245;0.549733579158783;0
0.5820145606994629;0.6339058876037598;0.6191345453262329;0.6021190881729126;0.6561538577079773;0.550190806388855;0.6450589299201965;0.5048942565917969;0.611957311630249;0.5026881098747253;0.6218287348747253;0.49542391300201416;0.6225545406341553;0.46699365973472595;0.6245644688606262;0.5129145979881287;0.6234833598136902;0.5253847241401672;0.5912479162216187;0.4982565641403198;0.5904601812362671;0.4768880605697632;0.5989780426025391;0.5326433777809143;0.5973816514015198;0.5339670181274414;0.5628296732902527;0.5091478228569031;0.5595417618751526;0.48933255672454834;0.5714536905288696;0.5403739809989929;0.5714096426963806;0.5420306324958801;0.5317474603652954;0.5246939659118652;0.5328783988952637;0.5083768963813782;0.5450311899185181;0.5424854755401611;0.5454534888267517;0.5494716167449951;0
